buscoID	query_chr	position	assigned_chr
238at6231	I	394383.5	I
241at6231	I	6288213.5	I
243at6231	IV	5038949.5	IV
252at6231	X	13231093.0	X
255at6231	III	11494036.0	III
256at6231	II	11390734.0	II
257at6231	V	9111571.5	V
265at6231	III	14592220.5	III
267at6231	III	15044201.0	III
270at6231	V	12428109.0	V
271at6231	III	4470438.5	III
277at6231	V	1758391.0	II
279at6231	III	9744791.5	III
286at6231	V	15695655.5	V
287at6231	V	2379236.5	V
288at6231	I	8415319.5	I
293at6231	III	5244833.0	III
294at6231	I	14282611.5	I
299at6231	III	3586180.5	III
300at6231	III	5770557.0	III
301at6231	IV	5781164.5	IV
302at6231	II	17179491.0	II
311at6231	III	6900799.5	I
318at6231	I	11502385.5	I
319at6231	II	7213493.0	II
322at6231	X	10638638.5	X
323at6231	IV	4387160.0	IV
344at6231	IV	10203227.5	V
345at6231	III	11033194.5	III
346at6231	I	3119002.0	I
348at6231	IV	11079345.5	IV
350at6231	IV	2652506.5	IV
364at6231	IV	15684424.0	IV
366at6231	I	11057471.5	I
369at6231	IV	6540714.5	IV
373at6231	III	7098982.0	III
375at6231	X	10896470.5	X
378at6231	I	8477333.5	I
382at6231	II	2647362.0	II
384at6231	II	9405194.5	II
390at6231	II	16821961.0	II
394at6231	X	10525493.0	X
401at6231	V	6937442.0	V
402at6231	X	7510211.5	X
405at6231	II	4729028.5	II
411at6231	I	8432047.0	I
416at6231	V	13580121.5	V
421at6231	X	2868730.5	X
422at6231	I	13592217.0	I
423at6231	III	14867719.0	III
425at6231	IV	7861958.5	IV
428at6231	III	424236.5	III
430at6231	I	7270078.5	I
432at6231	X	5074700.5	X
433at6231	III	16171364.0	III
435at6231	III	14750039.5	III
436at6231	X	904159.5	X
438at6231	X	10380134.0	X
439at6231	X	10713925.0	X
450at6231	II	11314226.0	II
451at6231	III	11515540.0	III
452at6231	IV	7255067.5	IV
454at6231	V	11770956.0	V
458at6231	V	8493965.5	V
459at6231	IV	3015055.5	IV
461at6231	III	9363270.0	III
462at6231	I	11003426.5	I
473at6231	V	10959846.5	V
479at6231	III	8944428.0	III
482at6231	V	12278579.0	V
484at6231	I	8271206.5	I
487at6231	V	6095584.0	V
488at6231	I	15756095.0	I
489at6231	I	7377990.5	I
490at6231	V	7389378.5	V
493at6231	X	10233445.0	X
494at6231	II	1214810.0	II
501at6231	II	14432521.0	II
503at6231	I	13146108.0	I
509at6231	I	1576556.0	I
514at6231	IV	3187632.5	II
516at6231	X	1571596.5	III
518at6231	III	8197371.0	III
522at6231	I	6804480.5	I
523at6231	I	7742774.5	I
527at6231	III	6728404.5	III
529at6231	III	7024558.0	III
531at6231	I	15894891.0	I
532at6231	I	529874.5	I
534at6231	II	5829839.0	II
536at6231	II	975817.5	II
537at6231	II	7512726.0	II
539at6231	V	12080054.5	V
543at6231	I	14302213.5	I
544at6231	V	16952247.5	V
545at6231	X	13952008.0	X
546at6231	IV	8112395.0	IV
548at6231	I	6023431.5	II
551at6231	II	6711973.0	II
559at6231	I	6212414.5	III
563at6231	X	16147387.5	X
568at6231	X	5209333.5	X
569at6231	V	16672957.5	V
570at6231	IV	9260686.0	IV
572at6231	II	10836255.0	II
575at6231	X	10330908.5	X
581at6231	I	3275595.5	I
585at6231	II	4844696.0	II
593at6231	II	11498514.0	II
594at6231	I	7681772.0	I
597at6231	II	1247431.5	III
600at6231	X	14143478.0	X
603at6231	III	9682114.0	III
604at6231	II	513899.0	II
605at6231	III	15824789.0	III
606at6231	V	8783291.0	V
612at6231	IV	2644293.0	IV
613at6231	I	5443060.5	I
620at6231	III	8552345.5	III
625at6231	X	5990801.0	X
627at6231	II	5795731.0	II
629at6231	III	8222366.0	III
631at6231	I	7031792.5	I
632at6231	III	11153641.5	III
634at6231	IV	11882792.5	IV
635at6231	IV	15828213.0	IV
638at6231	IV	11345374.0	IV
639at6231	III	9982991.5	III
641at6231	IV	5832788.5	IV
642at6231	V	14745266.5	V
644at6231	I	7094125.5	I
645at6231	II	13787823.5	II
646at6231	I	1607596.0	I
650at6231	II	14237571.5	II
655at6231	II	5431738.5	II
657at6231	II	6411371.5	II
659at6231	IV	1676947.5	IV
665at6231	I	12242488.0	I
670at6231	I	7846699.5	I
675at6231	I	11332619.5	I
687at6231	III	16122503.0	III
693at6231	III	14979508.5	III
700at6231	III	13460797.0	III
701at6231	V	17908962.5	V
702at6231	II	2545183.5	II
704at6231	II	5688030.5	II
708at6231	V	5729655.5	V
712at6231	I	5086396.5	II
716at6231	III	6445719.5	III
718at6231	X	570612.5	X
722at6231	III	9165990.0	III
724at6231	III	8123766.5	III
725at6231	II	7371317.0	II
726at6231	III	10116660.0	III
728at6231	IV	6977492.0	IV
734at6231	III	11571926.5	III
735at6231	X	9004081.0	X
736at6231	II	11245769.5	II
737at6231	III	7246845.5	III
740at6231	IV	5792528.0	I
741at6231	III	12294110.0	I
743at6231	V	632796.0	V
746at6231	II	12053922.0	II
747at6231	III	13746325.0	III
753at6231	II	7006383.5	II
754at6231	II	11015994.0	II
759at6231	IV	6136835.0	IV
762at6231	X	17881485.5	X
764at6231	X	5634766.5	X
765at6231	II	12314306.5	II
772at6231	II	13253133.0	II
774at6231	IV	12184579.0	III
777at6231	I	9083614.5	I
780at6231	II	4191199.5	II
781at6231	X	1391099.5	X
782at6231	III	9174071.5	III
785at6231	III	4179522.0	III
786at6231	IV	9406399.5	IV
787at6231	III	13805980.0	V
788at6231	X	9456118.5	X
790at6231	X	3364975.0	X
792at6231	III	11837650.5	III
794at6231	II	12336030.5	II
798at6231	I	6595793.0	I
800at6231	II	2465929.5	II
801at6231	X	4447793.0	X
802at6231	X	5792183.0	X
803at6231	SCAFFOLD_656	2700.5	III
810at6231	II	3455175.5	II
813at6231	II	13222693.5	II
814at6231	X	12111672.5	X
815at6231	III	1434801.0	III
817at6231	II	3734715.0	II
821at6231	III	16228369.0	III
825at6231	II	15877093.5	II
829at6231	III	9894343.0	III
837at6231	III	16313861.0	III
838at6231	III	1091538.5	III
842at6231	III	12533845.5	III
844at6231	IV	12884973.0	IV
846at6231	I	1104412.0	I
849at6231	I	4275613.0	I
850at6231	V	15027499.0	V
851at6231	IV	4568551.5	IV
853at6231	I	10726455.5	I
857at6231	V	5804697.0	V
860at6231	III	5159382.5	III
862at6231	II	2742145.5	II
868at6231	V	8328571.0	V
869at6231	III	10907023.0	III
872at6231	V	16164525.0	V
875at6231	IV	5852735.5	IV
876at6231	X	8717799.5	X
879at6231	X	11956245.0	X
881at6231	I	4181155.0	I
885at6231	V	9102557.0	V
890at6231	V	4534578.5	V
894at6231	X	14326750.0	X
899at6231	I	9091873.0	I
900at6231	III	355430.0	III
903at6231	III	5910757.5	III
904at6231	X	1493247.0	X
908at6231	IV	8649282.5	V
912at6231	V	6400753.5	V
916at6231	I	15972657.5	I
917at6231	V	7658098.0	V
918at6231	I	1554992.0	I
920at6231	II	12308347.5	II
921at6231	II	9558024.5	IV
922at6231	IV	3952218.0	IV
925at6231	III	9321668.0	III
933at6231	V	6547822.5	V
934at6231	IV	9490995.0	IV
937at6231	I	1195377.5	I
939at6231	II	5390291.5	II
943at6231	V	2798036.5	V
944at6231	IV	5576300.0	IV
951at6231	III	15886980.0	III
952at6231	X	10695936.5	X
957at6231	II	10965569.5	II
958at6231	II	480333.5	II
960at6231	III	12505820.5	III
961at6231	X	4731517.0	X
962at6231	I	8026190.5	I
963at6231	III	10455717.0	III
969at6231	I	6758461.5	I
982at6231	V	6233586.5	V
984at6231	X	3336075.0	X
987at6231	III	616306.5	III
989at6231	II	15327353.5	II
990at6231	I	11841808.5	I
993at6231	V	9711768.0	V
994at6231	X	9795618.0	X
995at6231	V	2040906.5	V
998at6231	X	7084741.5	X
1008at6231	II	7527439.5	II
1013at6231	III	11205382.5	X
1014at6231	V	5680867.0	V
1016at6231	II	9963704.5	II
1017at6231	III	2694603.5	III
1018at6231	III	2537198.0	III
1019at6231	IV	14668014.5	IV
1022at6231	IV	12374341.5	IV
1024at6231	II	3854529.0	II
1032at6231	III	14795287.0	III
1034at6231	III	10523318.0	III
1035at6231	II	5673370.5	II
1037at6231	I	13289938.5	IV
1040at6231	II	8882587.0	II
1042at6231	X	4820540.0	X
1045at6231	I	9675376.5	I
1047at6231	III	14884654.0	III
1055at6231	III	11121549.0	III
1056at6231	I	9241474.0	I
1057at6231	IV	14552173.5	IV
1060at6231	III	13149420.5	III
1066at6231	X	4246458.0	X
1072at6231	IV	3706622.5	IV
1073at6231	II	4098947.0	II
1075at6231	X	14048314.0	X
1078at6231	V	5900229.5	V
1082at6231	II	13531297.0	II
1087at6231	I	6098696.0	I
1088at6231	II	10926040.5	II
1093at6231	II	5304598.0	II
1099at6231	III	10629840.0	X
1101at6231	I	2180919.0	I
1104at6231	II	1758697.0	III
1109at6231	V	13766647.5	V
1112at6231	V	12130111.0	V
1113at6231	I	4463311.5	I
1115at6231	III	8902555.5	III
1121at6231	X	3511438.5	X
1122at6231	IV	5451723.5	IV
1123at6231	X	9584050.0	X
1125at6231	V	14258158.0	V
1128at6231	V	6413979.0	V
1129at6231	IV	15074419.0	IV
1131at6231	III	10148585.0	III
1134at6231	I	6179074.5	I
1136at6231	I	11393586.5	I
1138at6231	I	2641828.5	I
1140at6231	IV	3041362.5	IV
1142at6231	I	14939913.0	I
1144at6231	III	9665423.5	III
1147at6231	I	11137281.0	I
1148at6231	III	13535025.0	III
1152at6231	III	585968.5	III
1155at6231	I	12468895.0	I
1156at6231	III	4911258.0	III
1158at6231	II	3502367.5	II
1159at6231	III	12079495.5	III
1160at6231	I	8381885.0	I
1161at6231	II	5286973.5	I
1169at6231	III	5753357.5	III
1174at6231	I	6460379.0	I
1175at6231	X	9312802.0	X
1177at6231	III	13221372.5	III
1181at6231	X	3563640.5	X
1182at6231	X	4160336.0	X
1187at6231	V	12334106.0	V
1193at6231	III	3487372.5	III
1196at6231	I	3052115.5	V
1199at6231	II	12027404.5	II
1200at6231	II	14167925.5	II
1202at6231	III	1807166.0	III
1205at6231	IV	10851880.0	III
1207at6231	V	9392817.0	V
1211at6231	I	11237664.5	I
1212at6231	III	787608.0	III
1219at6231	IV	5018298.5	IV
1222at6231	X	7602871.5	X
1223at6231	IV	7076311.0	IV
1228at6231	V	645903.5	V
1230at6231	III	6223848.5	IV
1233at6231	X	4978480.5	X
1235at6231	IV	12344795.5	IV
1247at6231	II	7782388.0	II
1250at6231	V	3069824.5	V
1252at6231	I	11193638.5	I
1255at6231	III	12954057.0	III
1262at6231	IV	4072883.0	IV
1263at6231	I	10198905.0	I
1266at6231	IV	812389.0	IV
1270at6231	I	11998442.0	I
1272at6231	III	12464583.0	III
1273at6231	V	9182253.5	V
1275at6231	I	6072480.0	I
1278at6231	II	5347739.5	II
1279at6231	X	5045769.0	X
1281at6231	III	16129618.0	III
1285at6231	X	7478374.5	X
1288at6231	I	939027.0	I
1289at6231	I	7146943.5	I
1294at6231	II	14009165.5	II
1295at6231	I	13548733.5	I
1301at6231	I	12205387.5	I
1304at6231	I	5142022.0	V
1313at6231	V	9388977.0	V
1314at6231	II	10559796.0	II
1316at6231	III	888676.0	III
1317at6231	V	17326489.5	V
1318at6231	II	16188866.0	II
1320at6231	V	3357249.5	V
1322at6231	I	5789083.0	I
1326at6231	IV	6804204.5	IV
1327at6231	III	8502909.0	III
1332at6231	V	615332.0	V
1347at6231	IV	526785.0	IV
1349at6231	II	3153872.0	II
1350at6231	II	8944272.0	II
1352at6231	III	8377587.5	III
1355at6231	SCAFFOLD_647	1876.5	II
1358at6231	II	16897152.0	II
1360at6231	II	9695776.0	II
1361at6231	I	14675040.0	I
1362at6231	V	10692737.5	V
1366at6231	IV	178581.0	IV
1369at6231	II	10212033.5	III
1373at6231	I	11362519.0	I
1374at6231	II	9608748.0	I
1375at6231	I	9035097.5	I
1376at6231	V	16496952.5	V
1377at6231	II	3162450.0	II
1378at6231	III	4413573.0	III
1381at6231	I	10338317.5	I
1383at6231	I	927880.0	I
1387at6231	II	9004089.0	II
1389at6231	I	8945637.0	I
1395at6231	II	14250533.5	II
1400at6231	V	4556998.0	V
1401at6231	I	8686859.0	IV
1404at6231	IV	15300236.0	IV
1405at6231	I	13693118.0	I
1407at6231	V	11114960.0	V
1409at6231	IV	12834092.0	IV
1411at6231	IV	6452154.5	IV
1412at6231	II	10670384.5	II
1416at6231	V	13670734.5	V
1417at6231	I	5226937.5	I
1427at6231	I	4896396.5	I
1430at6231	X	14426670.5	X
1432at6231	X	4746207.0	X
1434at6231	III	9295633.0	III
1437at6231	I	14948759.5	I
1438at6231	I	4031375.0	I
1444at6231	II	10480491.5	II
1449at6231	III	5654620.0	III
1450at6231	X	12699037.5	X
1452at6231	I	6119905.0	I
1453at6231	I	12449514.5	I
1454at6231	III	15740682.0	III
1457at6231	I	1352216.5	I
1459at6231	V	17352333.5	V
1463at6231	V	14541129.5	V
1466at6231	I	1054803.5	I
1471at6231	V	12194978.5	V
1473at6231	I	901553.5	I
1478at6231	V	907728.5	V
1482at6231	III	4788384.0	III
1484at6231	I	812301.5	I
1489at6231	I	7405139.0	I
1490at6231	X	6589379.5	X
1491at6231	IV	8202858.0	IV
1495at6231	X	9217210.5	X
1499at6231	I	3804869.0	I
1504at6231	III	13005636.0	III
1506at6231	II	7980528.0	II
1509at6231	III	12103323.5	III
1514at6231	IV	2633048.5	IV
1518at6231	I	11941346.5	I
1519at6231	X	9228081.5	X
1530at6231	X	3720934.0	X
1533at6231	IV	4103192.5	IV
1535at6231	V	416464.5	V
1537at6231	III	5201936.0	III
1541at6231	X	8659385.0	V
1546at6231	V	490597.5	V
1548at6231	III	13251837.0	III
1549at6231	III	4033627.5	II
1552at6231	I	2604818.0	I
1556at6231	I	11020498.0	I
1566at6231	X	1654688.5	X
1571at6231	II	9380346.0	II
1572at6231	III	14109938.5	III
1574at6231	IV	15973950.5	IV
1575at6231	I	9265359.5	I
1576at6231	X	2901295.5	X
1587at6231	X	1327736.5	X
1588at6231	V	9755659.0	V
1590at6231	II	16634009.5	II
1592at6231	I	4105888.5	I
1594at6231	I	6376776.0	I
1596at6231	I	6816603.0	I
1598at6231	X	1674679.5	X
1601at6231	IV	15545691.0	IV
1602at6231	IV	7319581.0	I
1603at6231	V	11585527.5	V
1604at6231	V	3174642.0	V
1605at6231	V	12058295.0	V
1608at6231	II	10384258.0	II
1611at6231	X	17702597.0	X
1613at6231	II	14349219.0	II
1616at6231	II	14599321.5	II
1617at6231	II	5645437.5	II
1620at6231	I	3525085.5	I
1635at6231	III	6254927.0	III
1636at6231	X	4893684.0	X
1638at6231	IV	7479355.0	IV
1639at6231	IV	1753087.5	IV
1642at6231	IV	11458933.5	IV
1643at6231	III	11643995.5	III
1645at6231	I	14696577.5	I
1647at6231	II	3224690.5	II
1649at6231	I	13364110.0	I
1653at6231	I	5217952.0	I
1656at6231	III	12823133.5	III
1663at6231	V	4240174.5	V
1666at6231	III	1013354.0	III
1669at6231	V	13663593.0	V
1670at6231	V	11163651.0	V
1671at6231	V	15415347.0	V
1682at6231	I	13732444.0	I
1683at6231	III	11925488.5	III
1686at6231	V	12267937.0	V
1687at6231	IV	1700152.0	IV
1691at6231	V	5069725.5	V
1698at6231	II	8743715.5	II
1701at6231	X	9316627.0	X
1702at6231	I	11797236.0	I
1704at6231	II	10372246.5	II
1706at6231	II	4863761.5	II
1708at6231	I	7325035.5	I
1712at6231	II	17098654.0	II
1713at6231	III	5231684.0	III
1724at6231	III	1843134.0	III
1739at6231	IV	2289439.5	IV
1743at6231	X	4505660.5	X
1747at6231	I	6666221.0	I
1750at6231	IV	7821709.0	IV
1754at6231	I	14175149.0	I
1757at6231	I	4608636.5	I
1759at6231	II	13628058.5	II
1760at6231	V	5407070.0	V
1762at6231	V	9503952.5	V
1770at6231	V	9284345.0	V
1771at6231	IV	11220323.0	IV
1778at6231	I	6846638.5	I
1780at6231	II	9583854.0	II
1785at6231	III	1794605.0	III
1794at6231	II	10376758.0	II
1796at6231	III	3610340.5	III
1797at6231	II	8746486.0	II
1801at6231	V	9094361.0	V
1816at6231	X	5491330.0	X
1817at6231	III	2323271.0	III
1821at6231	X	8753805.0	X
1823at6231	III	7143770.5	III
1831at6231	I	9925639.5	I
1835at6231	X	11601559.5	X
1838at6231	V	11863006.5	V
1847at6231	IV	13102004.5	IV
1849at6231	III	13016845.0	III
1852at6231	III	14947054.5	III
1857at6231	III	13504092.0	III
1865at6231	V	2820996.5	II
1868at6231	III	11388007.5	III
1870at6231	IV	2146035.5	IV
1872at6231	III	1968103.0	III
1873at6231	X	10437610.0	X
1877at6231	III	9672662.5	III
1885at6231	X	6671260.0	X
1890at6231	V	8737515.0	V
1894at6231	IV	5055601.0	IV
1895at6231	IV	2350167.0	IV
1900at6231	V	10605622.0	V
1914at6231	II	7692779.0	II
1915at6231	III	12057006.0	III
1918at6231	IV	15243460.5	IV
1920at6231	II	14545055.0	II
1921at6231	III	8423933.5	III
1931at6231	I	8081851.0	I
1942at6231	II	15952121.5	II
1952at6231	III	12416124.5	III
1963at6231	III	1890230.0	III
1964at6231	X	8157149.0	X
1966at6231	X	11273253.5	X
1967at6231	I	2955399.0	I
1968at6231	III	11922479.0	III
1971at6231	I	3000109.0	I
1978at6231	I	12964793.0	I
1979at6231	I	11732288.0	I
1980at6231	SCAFFOLD_608	4141.5	I
2000at6231	III	8358592.5	III
2008at6231	X	2345185.0	X
2012at6231	I	9177953.0	I
2014at6231	II	9772834.0	II
2021at6231	I	14562562.5	I
2022at6231	X	3471561.5	X
2023at6231	SCAFFOLD_708	2617.5	I
2026at6231	IV	7229589.5	IV
2032at6231	I	599190.0	I
2035at6231	I	4206481.5	V
2037at6231	X	18038668.0	X
2038at6231	V	8383497.0	V
2041at6231	I	3726635.0	I
2042at6231	II	2378414.5	II
2052at6231	III	1276748.0	III
2058at6231	III	13781013.0	III
2064at6231	I	4590923.5	I
2072at6231	I	15310791.0	I
2073at6231	I	4199027.0	I
2075at6231	V	10815070.5	V
2077at6231	V	1098986.5	V
2080at6231	II	10552294.5	II
2081at6231	I	7515524.0	I
2085at6231	X	17595189.0	X
2089at6231	II	3762509.5	II
2092at6231	I	7829432.0	I
2096at6231	III	10291352.0	III
2099at6231	III	11471880.0	III
2103at6231	II	10466124.0	II
2104at6231	II	8510561.0	II
2105at6231	III	11267207.5	III
2107at6231	III	16051331.0	III
2112at6231	V	4779293.5	V
2114at6231	V	4577587.0	V
2115at6231	X	8646099.0	X
2116at6231	X	5499280.0	X
2118at6231	X	10156452.0	X
2119at6231	X	7228033.5	X
2120at6231	III	12351831.0	III
2125at6231	X	15680868.5	X
2126at6231	IV	10452317.5	IV
2128at6231	V	3745538.0	V
2131at6231	V	8657728.0	V
2133at6231	II	10144769.0	II
2137at6231	V	1522368.0	V
2152at6231	V	9248687.5	V
2159at6231	X	17967620.0	X
2160at6231	IV	10904229.5	II
2164at6231	II	4177964.0	II
2170at6231	III	14505438.5	II
2173at6231	II	16554883.5	II
2178at6231	III	10067673.5	III
2182at6231	I	14771489.5	I
2185at6231	X	15819338.0	X
2187at6231	I	14548101.0	I
2198at6231	III	7748810.0	III
2201at6231	III	161027.5	III
2202at6231	IV	10781986.0	IV
2204at6231	IV	14114916.5	IV
2206at6231	X	3731161.5	X
2208at6231	X	7212439.0	X
2209at6231	III	13980432.5	IV
2213at6231	I	2269599.5	I
2228at6231	I	5995415.0	I
2229at6231	I	13506173.5	I
2232at6231	I	11290450.0	I
2233at6231	IV	3996217.5	IV
2236at6231	V	4948806.5	V
2240at6231	I	8181508.0	I
2249at6231	II	8542549.5	II
2251at6231	X	4913324.0	X
2255at6231	I	14553697.5	I
2257at6231	III	13226542.0	III
2263at6231	IV	10413740.5	IV
2267at6231	I	8282721.5	I
2270at6231	IV	6244844.0	IV
2277at6231	II	3041443.5	II
2279at6231	III	5718699.5	III
2281at6231	II	10235952.0	II
2285at6231	V	4859987.0	I
2286at6231	III	2107271.5	III
2288at6231	II	5266090.0	II
2294at6231	V	2646109.0	V
2295at6231	IV	1472827.5	III
2297at6231	II	6582305.0	II
2301at6231	II	13999800.0	II
2302at6231	X	2200983.0	X
2304at6231	III	7002628.0	III
2306at6231	III	2925398.5	III
2311at6231	I	15259273.0	I
2312at6231	III	11017906.0	III
2313at6231	IV	13196632.0	IV
2316at6231	II	13537712.5	II
2319at6231	I	8975893.0	I
2321at6231	V	16588793.5	V
2324at6231	III	8332362.5	III
2327at6231	X	4842643.0	X
2329at6231	III	14485674.0	III
2332at6231	I	6474132.5	I
2338at6231	IV	4096960.5	IV
2339at6231	I	9109448.5	I
2341at6231	X	4650251.0	X
2342at6231	I	9901954.5	I
2351at6231	I	3252576.5	I
2353at6231	I	8956360.0	I
2357at6231	V	8042158.5	V
2367at6231	III	4960377.5	III
2368at6231	V	5532019.0	V
2369at6231	V	13378619.0	V
2370at6231	X	17645241.0	X
2378at6231	IV	5981903.0	IV
2380at6231	III	3375312.0	III
2383at6231	II	8877873.0	II
2384at6231	III	1096143.0	III
2387at6231	II	2776929.0	II
2390at6231	I	3222105.5	I
2393at6231	IV	5599978.0	IV
2401at6231	I	7842344.0	II
2403at6231	X	18183605.0	X
2408at6231	II	13160079.0	II
2409at6231	I	10958905.0	I
2410at6231	I	321587.0	I
2418at6231	I	3603336.5	I
2419at6231	V	10620765.0	V
2422at6231	I	7243878.0	I
2423at6231	III	3454608.0	III
2426at6231	III	1662844.5	III
2427at6231	III	5323935.5	III
2430at6231	V	9398174.5	V
2441at6231	II	14044409.5	II
2449at6231	V	13563469.0	V
2453at6231	X	13727966.5	X
2454at6231	IV	7813902.5	IV
2458at6231	III	7816046.0	III
2460at6231	V	10890345.0	V
2464at6231	V	3980385.0	V
2467at6231	X	10395452.0	X
2469at6231	II	9972454.5	II
2471at6231	I	9606080.5	I
2473at6231	I	6562010.0	I
2474at6231	X	520240.0	X
2475at6231	V	7136676.0	V
2476at6231	V	8338015.0	V
2478at6231	III	7091220.5	III
2494at6231	I	12193971.5	I
2495at6231	III	6312036.0	III
2498at6231	I	12594327.0	I
2515at6231	III	6168791.0	III
2516at6231	III	11006435.0	III
2523at6231	I	8966559.5	I
2524at6231	I	13474384.5	I
2527at6231	IV	12392446.0	IV
2531at6231	III	2453432.0	III
2538at6231	I	7726325.5	I
2547at6231	X	5667331.0	X
2550at6231	V	6322526.5	V
2551at6231	II	11116567.5	III
2557at6231	II	11407929.0	II
2562at6231	V	10650735.5	V
2565at6231	V	5354113.5	V
2568at6231	X	16405315.0	X
2569at6231	III	15690154.5	III
2573at6231	III	10442071.5	III
2574at6231	X	11475115.5	X
2577at6231	IV	4507079.0	IV
2582at6231	III	3858709.5	III
2595at6231	III	11999993.0	III
2601at6231	SCAFFOLD_307	12959.0	IV
2605at6231	X	11590329.0	X
2611at6231	III	6879460.0	III
2614at6231	II	5635459.0	II
2618at6231	I	3989997.5	I
2627at6231	II	16614958.5	II
2628at6231	V	11758885.5	V
2629at6231	I	9072683.5	I
2634at6231	III	7079875.0	I
2635at6231	V	15083867.0	V
2643at6231	II	17104711.0	II
2649at6231	II	8637648.5	II
2650at6231	II	8196539.5	V
2652at6231	I	4485298.5	I
2653at6231	V	8958685.0	IV
2660at6231	II	14538902.5	II
2661at6231	III	8873213.5	X
2667at6231	I	3589216.5	I
2687at6231	X	5442190.0	X
2689at6231	X	9327888.5	X
2707at6231	IV	7980920.5	IV
2710at6231	X	10368630.0	X
2712at6231	II	7962292.0	II
2714at6231	V	8866435.0	V
2725at6231	III	8843862.5	III
2732at6231	III	13759101.5	III
2754at6231	I	14507258.5	I
2757at6231	I	7086435.0	I
2760at6231	I	9996889.0	I
2761at6231	II	9339446.0	II
2764at6231	II	6732240.5	II
2765at6231	X	15158902.0	X
2769at6231	V	11857942.5	V
2772at6231	IV	4206125.0	IV
2773at6231	V	1058414.0	V
2778at6231	I	9883464.0	I
2782at6231	III	5580917.0	X
2786at6231	V	2618172.5	III
2795at6231	I	2212016.0	I
2802at6231	I	10380635.0	I
2805at6231	IV	6423783.0	III
2815at6231	I	8063160.0	I
2817at6231	III	7051350.5	III
2830at6231	III	1159684.0	III
2844at6231	X	17753290.5	X
2845at6231	III	12379573.0	III
2848at6231	V	11189522.0	V
2858at6231	II	4993106.0	II
2862at6231	II	1659629.0	II
2865at6231	III	7711262.5	III
2873at6231	III	8896284.5	III
2875at6231	V	9510283.0	V
2885at6231	IV	1415748.0	IV
2889at6231	V	5906037.0	V
2890at6231	IV	7871495.5	IV
2891at6231	I	11721059.0	I
2893at6231	I	8199391.5	I
2896at6231	I	9728765.0	I
2900at6231	IV	6406130.0	IV
2906at6231	X	16662229.5	X
2918at6231	X	16280530.0	X
2927at6231	III	1978901.0	III
2931at6231	V	14781183.0	V
2943at6231	IV	4552153.5	IV
2946at6231	I	13073440.5	I
2948at6231	I	10155444.0	I
2950at6231	V	5461575.5	V
2951at6231	I	10344826.0	I
2952at6231	X	1384367.5	X
2957at6231	V	11256141.0	V
2959at6231	II	2897797.5	II
2961at6231	V	7582052.5	V
2962at6231	X	9305162.0	X
2965at6231	III	3057850.0	III
2966at6231	I	11756072.5	I
2970at6231	IV	8817508.0	IV
2972at6231	SCAFFOLD_622	2710.5	V
2982at6231	V	1107458.5	V
2989at6231	III	12443679.0	III
